,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
17,04/06/19,06:10 PM,07:10 PM,Athletics at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/06/19,04/06/19,09:10 PM,10:10 PM,False,True,04/06/19,05:10 PM,06:10 PM,FREE,BUSY
18,04/07/19,01:10 PM,02:10 PM,Athletics at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/07/19,04/07/19,04:10 PM,05:10 PM,False,True,04/07/19,12:10 PM,01:10 PM,FREE,BUSY
19,04/08/19,06:10 PM,07:10 PM,Yankees at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW- ESPN ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/08/19,04/08/19,09:10 PM,10:10 PM,False,True,04/08/19,05:10 PM,06:10 PM,FREE,BUSY
20,04/09/19,07:10 PM,08:10 PM,Yankees at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW- ESPN ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/09/19,04/09/19,10:10 PM,11:10 PM,False,True,04/09/19,06:10 PM,07:10 PM,FREE,BUSY
21,04/10/19,06:40 PM,07:40 PM,Yankees at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW- MLBN (out-of-market only) ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/10/19,04/10/19,09:40 PM,10:40 PM,False,True,04/10/19,05:40 PM,06:40 PM,FREE,BUSY
22,04/22/19,07:10 PM,08:10 PM,Twins at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW+ ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/22/19,04/22/19,10:10 PM,11:10 PM,False,True,04/22/19,06:10 PM,07:10 PM,FREE,BUSY
23,04/23/19,07:10 PM,08:10 PM,Twins at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/23/19,04/23/19,10:10 PM,11:10 PM,False,True,04/23/19,06:10 PM,07:10 PM,FREE,BUSY
24,04/24/19,07:10 PM,08:10 PM,Twins at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW+ ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/24/19,04/24/19,10:10 PM,11:10 PM,False,True,04/24/19,06:10 PM,07:10 PM,FREE,BUSY
25,04/25/19,07:10 PM,08:10 PM,Indians at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/25/19,04/25/19,10:10 PM,11:10 PM,False,True,04/25/19,06:10 PM,07:10 PM,FREE,BUSY
26,04/26/19,07:10 PM,08:10 PM,Indians at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/26/19,04/26/19,10:10 PM,11:10 PM,False,True,04/26/19,06:10 PM,07:10 PM,FREE,BUSY
27,04/27/19,03:05 PM,04:05 PM,Indians at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW- FS1 ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/27/19,04/27/19,06:05 PM,07:05 PM,False,True,04/27/19,02:05 PM,03:05 PM,FREE,BUSY
28,04/28/19,06:05 PM,07:05 PM,Indians at Astros,Minute Maid Park - Houston,Local TV: ESPN ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,04/28/19,04/28/19,09:05 PM,10:05 PM,False,True,04/28/19,05:05 PM,06:05 PM,FREE,BUSY
29,05/06/19,07:10 PM,08:10 PM,Royals at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/06/19,05/06/19,10:10 PM,11:10 PM,False,True,05/06/19,06:10 PM,07:10 PM,FREE,BUSY
30,05/07/19,07:10 PM,08:10 PM,Royals at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/07/19,05/07/19,10:10 PM,11:10 PM,False,True,05/07/19,06:10 PM,07:10 PM,FREE,BUSY
31,05/08/19,07:10 PM,08:10 PM,Royals at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/08/19,05/08/19,10:10 PM,11:10 PM,False,True,05/08/19,06:10 PM,07:10 PM,FREE,BUSY
32,05/09/19,07:10 PM,08:10 PM,Rangers at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/09/19,05/09/19,10:10 PM,11:10 PM,False,True,05/09/19,06:10 PM,07:10 PM,FREE,BUSY
33,05/10/19,07:10 PM,08:10 PM,Rangers at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/10/19,05/10/19,10:10 PM,11:10 PM,False,True,05/10/19,06:10 PM,07:10 PM,FREE,BUSY
34,05/11/19,07:10 PM,08:10 PM,Rangers at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/11/19,05/11/19,10:10 PM,11:10 PM,False,True,05/11/19,06:10 PM,07:10 PM,FREE,BUSY
35,05/12/19,01:10 PM,02:10 PM,Rangers at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/12/19,05/12/19,04:10 PM,05:10 PM,False,True,05/12/19,12:10 PM,01:10 PM,FREE,BUSY
36,05/20/19,07:10 PM,08:10 PM,White Sox at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/20/19,05/20/19,10:10 PM,11:10 PM,False,True,05/20/19,06:10 PM,07:10 PM,FREE,BUSY
37,05/21/19,07:10 PM,08:10 PM,White Sox at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/21/19,05/21/19,10:10 PM,11:10 PM,False,True,05/21/19,06:10 PM,07:10 PM,FREE,BUSY
38,05/22/19,07:10 PM,08:10 PM,White Sox at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/22/19,05/22/19,10:10 PM,11:10 PM,False,True,05/22/19,06:10 PM,07:10 PM,FREE,BUSY
39,05/23/19,07:10 PM,08:10 PM,White Sox at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW- MLBN (out-of-market only) ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/23/19,05/23/19,10:10 PM,11:10 PM,False,True,05/23/19,06:10 PM,07:10 PM,FREE,BUSY
40,05/24/19,07:10 PM,08:10 PM,Red Sox at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW- MLBN (out-of-market only) ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/24/19,05/24/19,10:10 PM,11:10 PM,False,True,05/24/19,06:10 PM,07:10 PM,FREE,BUSY
41,05/25/19,06:15 PM,07:15 PM,Red Sox at Astros,Minute Maid Park - Houston,Local TV: FOX ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/25/19,05/25/19,09:15 PM,10:15 PM,False,True,05/25/19,05:15 PM,06:15 PM,FREE,BUSY
42,05/26/19,01:10 PM,02:10 PM,Red Sox at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW- MLBN (out-of-market only) ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/26/19,05/26/19,04:10 PM,05:10 PM,False,True,05/26/19,12:10 PM,01:10 PM,FREE,BUSY
43,05/27/19,01:10 PM,02:10 PM,Cubs at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/27/19,05/27/19,04:10 PM,05:10 PM,False,True,05/27/19,12:10 PM,01:10 PM,FREE,BUSY
44,05/28/19,07:10 PM,08:10 PM,Cubs at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/28/19,05/28/19,10:10 PM,11:10 PM,False,True,05/28/19,06:10 PM,07:10 PM,FREE,BUSY
45,05/29/19,07:10 PM,08:10 PM,Cubs at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW- ESPN ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,05/29/19,05/29/19,10:10 PM,11:10 PM,False,True,05/29/19,06:10 PM,07:10 PM,FREE,BUSY
46,06/07/19,07:10 PM,08:10 PM,Orioles at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,06/07/19,06/07/19,10:10 PM,11:10 PM,False,True,06/07/19,06:10 PM,07:10 PM,FREE,BUSY
47,06/08/19,03:10 PM,04:10 PM,Orioles at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,06/08/19,06/08/19,06:10 PM,07:10 PM,False,True,06/08/19,02:10 PM,03:10 PM,FREE,BUSY
48,06/09/19,01:10 PM,02:10 PM,Orioles at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,06/09/19,06/09/19,04:10 PM,05:10 PM,False,True,06/09/19,12:10 PM,01:10 PM,FREE,BUSY
49,06/11/19,07:10 PM,08:10 PM,Brewers at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,06/11/19,06/11/19,10:10 PM,11:10 PM,False,True,06/11/19,06:10 PM,07:10 PM,FREE,BUSY
50,06/12/19,07:10 PM,08:10 PM,Brewers at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW- ESPN ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,06/12/19,06/12/19,10:10 PM,11:10 PM,False,True,06/12/19,06:10 PM,07:10 PM,FREE,BUSY
51,06/14/19,07:10 PM,08:10 PM,Blue Jays at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,06/14/19,06/14/19,10:10 PM,11:10 PM,False,True,06/14/19,06:10 PM,07:10 PM,FREE,BUSY
52,06/15/19,03:10 PM,04:10 PM,Blue Jays at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,06/15/19,06/15/19,06:10 PM,07:10 PM,False,True,06/15/19,02:10 PM,03:10 PM,FREE,BUSY
53,06/16/19,01:10 PM,02:10 PM,Blue Jays at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,06/16/19,06/16/19,04:10 PM,05:10 PM,False,True,06/16/19,12:10 PM,01:10 PM,FREE,BUSY
54,06/25/19,07:10 PM,08:10 PM,Pirates at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,06/25/19,06/25/19,10:10 PM,11:10 PM,False,True,06/25/19,06:10 PM,07:10 PM,FREE,BUSY
55,06/26/19,07:10 PM,08:10 PM,Pirates at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,06/26/19,06/26/19,10:10 PM,11:10 PM,False,True,06/26/19,06:10 PM,07:10 PM,FREE,BUSY
56,06/27/19,01:10 PM,02:10 PM,Pirates at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,06/27/19,06/27/19,04:10 PM,05:10 PM,False,True,06/27/19,12:10 PM,01:10 PM,FREE,BUSY
57,06/28/19,07:10 PM,08:10 PM,Mariners at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,06/28/19,06/28/19,10:10 PM,11:10 PM,False,True,06/28/19,06:10 PM,07:10 PM,FREE,BUSY
58,06/29/19,07:15 PM,08:15 PM,Mariners at Astros,Minute Maid Park - Houston,Local TV: FOX ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,06/29/19,06/29/19,10:15 PM,11:15 PM,False,True,06/29/19,06:15 PM,07:15 PM,FREE,BUSY
59,06/30/19,01:10 PM,02:10 PM,Mariners at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,06/30/19,06/30/19,04:10 PM,05:10 PM,False,True,06/30/19,12:10 PM,01:10 PM,FREE,BUSY
60,07/05/19,07:10 PM,08:10 PM,Angels at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,07/05/19,07/05/19,10:10 PM,11:10 PM,False,True,07/05/19,06:10 PM,07:10 PM,FREE,BUSY
61,07/06/19,06:15 PM,07:15 PM,Angels at Astros,Minute Maid Park - Houston,Local TV: FOX ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,07/06/19,07/06/19,09:15 PM,10:15 PM,False,True,07/06/19,05:15 PM,06:15 PM,FREE,BUSY
62,07/07/19,01:10 PM,02:10 PM,Angels at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,07/07/19,07/07/19,04:10 PM,05:10 PM,False,True,07/07/19,12:10 PM,01:10 PM,FREE,BUSY
63,07/09/19,07:30 PM,07:30 PM,NL All-Stars at AL All-Stars,Progressive Field - Cleveland,,07/09/19,07/09/19,10:30 PM,10:30 PM,False,True,07/09/19,06:30 PM,06:30 PM,FREE,BUSY
64,07/19/19,07:10 PM,08:10 PM,Rangers at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,07/19/19,07/19/19,10:10 PM,11:10 PM,False,True,07/19/19,06:10 PM,07:10 PM,FREE,BUSY
65,07/20/19,06:10 PM,07:10 PM,Rangers at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,07/20/19,07/20/19,09:10 PM,10:10 PM,False,True,07/20/19,05:10 PM,06:10 PM,FREE,BUSY
66,07/21/19,01:10 PM,02:10 PM,Rangers at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,07/21/19,07/21/19,04:10 PM,05:10 PM,False,True,07/21/19,12:10 PM,01:10 PM,FREE,BUSY
67,07/22/19,07:10 PM,08:10 PM,Athletics at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,07/22/19,07/22/19,10:10 PM,11:10 PM,False,True,07/22/19,06:10 PM,07:10 PM,FREE,BUSY
68,07/23/19,07:10 PM,08:10 PM,Athletics at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW- MLBN (out-of-market only) ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,07/23/19,07/23/19,10:10 PM,11:10 PM,False,True,07/23/19,06:10 PM,07:10 PM,FREE,BUSY
69,07/24/19,01:10 PM,02:10 PM,Athletics at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,07/24/19,07/24/19,04:10 PM,05:10 PM,False,True,07/24/19,12:10 PM,01:10 PM,FREE,BUSY
70,08/02/19,07:10 PM,08:10 PM,Mariners at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,08/02/19,08/02/19,10:10 PM,11:10 PM,False,True,08/02/19,06:10 PM,07:10 PM,FREE,BUSY
71,08/03/19,06:10 PM,07:10 PM,Mariners at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,08/03/19,08/03/19,09:10 PM,10:10 PM,False,True,08/03/19,05:10 PM,06:10 PM,FREE,BUSY
72,08/04/19,01:10 PM,02:10 PM,Mariners at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,08/04/19,08/04/19,04:10 PM,05:10 PM,False,True,08/04/19,12:10 PM,01:10 PM,FREE,BUSY
73,08/06/19,07:10 PM,08:10 PM,Rockies at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,08/06/19,08/06/19,10:10 PM,11:10 PM,False,True,08/06/19,06:10 PM,07:10 PM,FREE,BUSY
74,08/07/19,01:10 PM,02:10 PM,Rockies at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,08/07/19,08/07/19,04:10 PM,05:10 PM,False,True,08/07/19,12:10 PM,01:10 PM,FREE,BUSY
75,08/19/19,07:10 PM,08:10 PM,Tigers at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,08/19/19,08/19/19,10:10 PM,11:10 PM,False,True,08/19/19,06:10 PM,07:10 PM,FREE,BUSY
76,08/20/19,07:10 PM,08:10 PM,Tigers at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,08/20/19,08/20/19,10:10 PM,11:10 PM,False,True,08/20/19,06:10 PM,07:10 PM,FREE,BUSY
77,08/21/19,07:10 PM,08:10 PM,Tigers at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,08/21/19,08/21/19,10:10 PM,11:10 PM,False,True,08/21/19,06:10 PM,07:10 PM,FREE,BUSY
78,08/22/19,07:10 PM,08:10 PM,Tigers at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,08/22/19,08/22/19,10:10 PM,11:10 PM,False,True,08/22/19,06:10 PM,07:10 PM,FREE,BUSY
79,08/23/19,07:10 PM,08:10 PM,Angels at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,08/23/19,08/23/19,10:10 PM,11:10 PM,False,True,08/23/19,06:10 PM,07:10 PM,FREE,BUSY
80,08/24/19,06:10 PM,07:10 PM,Angels at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,08/24/19,08/24/19,09:10 PM,10:10 PM,False,True,08/24/19,05:10 PM,06:10 PM,FREE,BUSY
81,08/25/19,01:10 PM,02:10 PM,Angels at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,08/25/19,08/25/19,04:10 PM,05:10 PM,False,True,08/25/19,12:10 PM,01:10 PM,FREE,BUSY
82,08/27/19,07:10 PM,08:10 PM,Rays at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,08/27/19,08/27/19,10:10 PM,11:10 PM,False,True,08/27/19,06:10 PM,07:10 PM,FREE,BUSY
83,08/28/19,07:10 PM,08:10 PM,Rays at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW- MLBN (out-of-market only) ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,08/28/19,08/28/19,10:10 PM,11:10 PM,False,True,08/28/19,06:10 PM,07:10 PM,FREE,BUSY
84,08/29/19,01:10 PM,02:10 PM,Rays at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW- MLBN (out-of-market only) ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,08/29/19,08/29/19,04:10 PM,05:10 PM,False,True,08/29/19,12:10 PM,01:10 PM,FREE,BUSY
85,09/05/19,07:10 PM,08:10 PM,Mariners at Astros,Minute Maid Park - Houston,Local TV: ATT SportsNet-SW ----- Local Radio: KBME 790 AM/94.5 FM HD-2- La Ranchera 850 AM,09/05/19,09/05/19,10:10 PM,11:10 PM,False,True,09/05/19,06:10 PM,07:10 PM,FREE,BUSY
